pl_gest,data_bon,id_gest,anluna,pct_lcr,id,pl_pr,id_pr,pl_bon,id_bon,retail_product_id,ProductCode,UnitMeasure,SalePrice,SalePriceWithVAT,ManagementWorkplaceId,ManagementId,retail_product_name,tip_zi,perioada_zilei,product_category,y
1,2025-11-17 11:08:25.367,2,202511,1,117541,1,71,1,72290,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,morning,sauce,1
1,2025-11-17 11:08:25.367,2,202511,1,117538,1,10102,1,72290,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,morning,drink,1
1,2025-11-17 11:08:25.367,2,202511,1,117533,1,10102,1,72290,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,morning,drink,1
1,2025-11-17 11:08:25.367,2,202511,1,117540,1,10109,1,72290,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,1
1,2025-11-17 11:08:25.367,2,202511,1,117535,1,10108,1,72290,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,morning,side_dish,1
1,2025-11-17 11:31:40.730,1,202511,1,117545,1,54,1,72291,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,0
1,2025-11-17 11:31:40.730,1,202511,1,117547,1,73,1,72291,133,EBA,BUC     ,4.41,4.9,1,1,Tomato Sauce,workday,morning,sauce,0
1,2025-11-17 11:31:40.730,1,202511,1,117548,1,85,1,72291,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,workday,morning,extra,0
1,2025-11-17 11:31:40.730,1,202511,1,117544,1,93,1,72291,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,morning,drink,0
1,2025-11-17 11:31:40.730,1,202511,1,117546,1,10109,1,72291,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,0
1,2025-11-17 11:33:17.280,1,202511,1,117551,1,92,1,72292,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,morning,drink,1
1,2025-11-17 11:33:17.280,1,202511,1,117552,1,54,1,72292,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,1
1,2025-11-17 11:33:17.280,1,202511,1,117554,1,71,1,72292,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,morning,sauce,1
1,2025-11-17 11:33:17.280,1,202511,1,117553,1,10109,1,72292,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,1
1,2025-11-17 12:16:28.290,1,202511,1,117584,1,71,1,72297,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 12:16:28.290,1,202511,1,117582,1,54,1,72297,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 12:16:28.290,1,202511,1,117581,1,10102,1,72297,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 12:16:28.290,1,202511,1,117583,1,10109,1,72297,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-17 12:25:06.333,1,202511,1,117602,1,71,1,72300,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 12:25:06.333,1,202511,1,117600,1,54,1,72300,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 12:25:06.333,1,202511,1,117599,1,10102,1,72300,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 12:25:06.333,1,202511,1,117601,1,10108,1,72300,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-11-17 12:35:48.990,1,202511,1,117611,1,9,1,72303,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,0
1,2025-11-17 12:35:48.990,1,202511,1,117608,1,54,1,72303,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-17 12:35:48.990,1,202511,1,117610,1,77,1,72303,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,workday,lunch,sauce,0
1,2025-11-17 12:35:48.990,1,202511,1,117607,1,10102,1,72303,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-11-17 12:35:48.990,1,202511,1,117609,1,10109,1,72303,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-11-17 12:39:22.900,2,202511,1,117614,1,10102,1,72304,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 12:39:22.900,2,202511,1,117619,1,10102,1,72304,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 12:39:22.900,2,202511,1,117617,1,72,1,72304,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,1
1,2025-11-17 12:39:22.900,2,202511,1,117620,1,54,1,72304,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 12:39:22.900,2,202511,1,117615,1,60,1,72304,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 12:39:22.900,2,202511,1,117622,1,71,1,72304,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 12:39:22.900,2,202511,1,117616,1,10109,1,72304,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-17 12:39:22.900,2,202511,1,117621,1,10108,1,72304,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-11-17 12:52:23.733,1,202511,1,117632,1,10102,1,72308,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 12:52:23.733,1,202511,1,117635,1,71,1,72308,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 12:52:23.733,1,202511,1,117633,1,54,1,72308,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 12:52:23.733,1,202511,1,117634,1,10109,1,72308,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-17 13:34:31.540,1,202511,1,117648,1,10102,1,72311,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-11-17 13:34:31.540,1,202511,1,117649,1,54,1,72311,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-17 13:34:31.540,1,202511,1,117651,1,74,1,72311,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,lunch,sauce,0
1,2025-11-17 13:34:31.540,1,202511,1,117650,1,10108,1,72311,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,0
1,2025-11-17 14:09:59.983,1,202511,1,117672,1,54,1,72317,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-17 14:09:59.983,1,202511,1,117675,1,9,1,72317,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,0
1,2025-11-17 14:09:59.983,1,202511,1,117674,1,72,1,72317,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-11-17 14:09:59.983,1,202511,1,117671,1,10102,1,72317,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-11-17 14:09:59.983,1,202511,1,117673,1,10109,1,72317,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-11-17 14:58:58.247,1,202511,1,117721,1,9,1,72326,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,0
1,2025-11-17 14:58:58.247,1,202511,1,117718,1,54,1,72326,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-17 14:58:58.247,1,202511,1,117720,1,72,1,72326,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-11-17 14:58:58.247,1,202511,1,117717,1,10102,1,72326,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-11-17 14:58:58.247,1,202511,1,117719,1,10108,1,72326,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,0
1,2025-11-17 14:59:34.937,1,202511,1,117724,1,92,1,72327,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-11-17 14:59:34.937,1,202511,1,117725,1,54,1,72327,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 14:59:34.937,1,202511,1,117728,1,9,1,72327,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-11-17 14:59:34.937,1,202511,1,117727,1,71,1,72327,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 14:59:34.937,1,202511,1,117726,1,10109,1,72327,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-17 15:08:27.933,1,202511,1,117734,1,71,1,72328,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 15:08:27.933,1,202511,1,117735,1,9,1,72328,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-11-17 15:08:27.933,1,202511,1,117732,1,54,1,72328,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 15:08:27.933,1,202511,1,117731,1,10102,1,72328,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 15:08:27.933,1,202511,1,117733,1,10109,1,72328,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-17 15:21:55.727,1,202511,1,117748,1,10102,1,72331,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-17 15:21:55.727,1,202511,1,117749,1,54,1,72331,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 15:21:55.727,1,202511,1,117751,1,71,1,72331,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-17 15:21:55.727,1,202511,1,117754,1,65,1,72331,120,EBA,BUC     ,44.05,48.9,1,1,Viennese Schnitzel,workday,lunch,schnitzel,1
1,2025-11-17 15:21:55.727,1,202511,1,117756,1,76,1,72331,136,EBA,BUC     ,7.12,7.9,1,2,Spicy Sauce,workday,lunch,sauce,1
1,2025-11-17 15:21:55.727,1,202511,1,117753,1,92,1,72331,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-11-17 15:21:55.727,1,202511,1,117750,1,10108,1,72331,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-11-17 15:21:55.727,1,202511,1,117755,1,10109,1,72331,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-17 17:45:30.910,1,202511,1,117781,1,71,1,72337,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,evening,sauce,1
1,2025-11-17 17:45:30.910,1,202511,1,117779,1,54,1,72337,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
1,2025-11-17 17:45:30.910,1,202511,1,117778,1,93,1,72337,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,evening,drink,1
1,2025-11-17 17:45:30.910,1,202511,1,117780,1,10109,1,72337,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,1
1,2025-11-17 17:55:02.350,1,202511,1,117798,1,54,1,72340,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
1,2025-11-17 17:55:02.350,1,202511,1,117803,1,54,1,72340,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
1,2025-11-17 17:55:02.350,1,202511,1,117800,1,71,1,72340,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,evening,sauce,1
1,2025-11-17 17:55:02.350,1,202511,1,117805,1,75,1,72340,135,EBA,BUC     ,6.22,6.9,1,2,Pink Sauce,workday,evening,sauce,1
1,2025-11-17 17:55:02.350,1,202511,1,117802,1,10102,1,72340,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,1
1,2025-11-17 17:55:02.350,1,202511,1,117797,1,10102,1,72340,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,1
1,2025-11-17 17:55:02.350,1,202511,1,117799,1,10109,1,72340,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,1
1,2025-11-17 17:55:02.350,1,202511,1,117804,1,10109,1,72340,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,1
1,2025-11-17 18:26:02.297,2,202511,1,117816,1,54,1,72342,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-11-17 18:26:02.297,2,202511,1,117818,1,77,1,72342,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,workday,evening,sauce,0
1,2025-11-17 18:26:02.297,2,202511,1,117815,1,10102,1,72342,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,0
1,2025-11-17 18:26:02.297,2,202511,1,117819,1,10118,1,72342,10191,EBA,BUC     ,18.83,20.9,1,2,Snails with walnuts and meringue,workday,evening,dessert,0
1,2025-11-17 18:26:02.297,2,202511,1,117817,1,10109,1,72342,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-11-17 18:30:59.093,1,202511,1,117826,1,86,1,72343,10175,EBA,BUC     ,3.51,3.9,1,2,Extra Lamaie,workday,evening,extra,0
1,2025-11-17 18:30:59.093,1,202511,1,117828,1,93,1,72343,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,evening,drink,0
1,2025-11-17 18:30:59.093,1,202511,1,117829,1,81,1,72343,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,workday,evening,side_dish,0
1,2025-11-17 18:30:59.093,1,202511,1,117827,1,54,1,72343,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-11-17 19:18:34.377,1,202511,1,117833,1,54,1,72344,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-11-17 19:18:34.377,1,202511,1,117838,1,68,1,72344,124,EBA,BUC     ,26.94,29.9,1,1,Breaded Pork Schnitzel,workday,evening,schnitzel,0
1,2025-11-17 19:18:34.377,1,202511,1,117835,1,72,1,72344,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,evening,sauce,0
1,2025-11-17 19:18:34.377,1,202511,1,117840,1,72,1,72344,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,evening,sauce,0
1,2025-11-17 19:18:34.377,1,202511,1,117837,1,10102,1,72344,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,0
1,2025-11-17 19:18:34.377,1,202511,1,117832,1,10102,1,72344,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,0
1,2025-11-17 19:18:34.377,1,202511,1,117834,1,10109,1,72344,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-11-17 19:18:34.377,1,202511,1,117839,1,10109,1,72344,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-11-18 10:31:59.707,2,202511,1,117874,1,54,1,72351,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,0
1,2025-11-18 10:31:59.707,2,202511,1,117877,1,74,1,72351,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,morning,sauce,0
1,2025-11-18 10:31:59.707,2,202511,1,117876,1,75,1,72351,135,EBA,BUC     ,6.22,6.9,1,2,Pink Sauce,workday,morning,sauce,0
1,2025-11-18 10:31:59.707,2,202511,1,117873,1,10102,1,72351,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,morning,drink,0
1,2025-11-18 10:31:59.707,2,202511,1,117875,1,10109,1,72351,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,0
1,2025-11-18 12:09:12.633,1,202511,1,117972,1,54,1,72364,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 12:09:12.633,1,202511,1,117971,1,93,1,72364,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,0
1,2025-11-18 12:09:12.633,1,202511,1,117974,1,73,1,72364,133,EBA,BUC     ,4.41,4.9,1,1,Tomato Sauce,workday,lunch,sauce,0
1,2025-11-18 12:09:12.633,1,202511,1,117973,1,10109,1,72364,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-11-18 12:10:15.923,1,202511,1,117980,1,72,1,72365,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-11-18 12:10:15.923,1,202511,1,117978,1,54,1,72365,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 12:10:15.923,1,202511,1,117979,1,10109,1,72365,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-11-18 12:10:15.923,1,202511,1,117977,1,10103,1,72365,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,workday,lunch,drink,0
1,2025-11-18 12:13:57.320,1,202511,1,118006,1,71,1,72371,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-18 12:13:57.320,1,202511,1,118004,1,54,1,72371,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-18 12:13:57.320,1,202511,1,118005,1,10109,1,72371,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-18 12:13:57.320,1,202511,1,118003,1,10103,1,72371,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,workday,lunch,drink,1
1,2025-11-18 12:20:04.183,1,202511,1,118024,1,54,1,72375,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-18 12:20:04.183,1,202511,1,118026,1,71,1,72375,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-18 12:20:04.183,1,202511,1,118023,1,10102,1,72375,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-11-18 12:20:04.183,1,202511,1,118025,1,10109,1,72375,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-18 13:34:32.020,1,202511,1,118139,1,93,1,72402,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,1
1,2025-11-18 13:34:32.020,1,202511,1,118142,1,72,1,72402,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,1
1,2025-11-18 13:34:32.020,1,202511,1,118140,1,54,1,72402,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-18 13:34:32.020,1,202511,1,118144,1,9,1,72402,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-11-18 13:34:32.020,1,202511,1,118143,1,71,1,72402,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-18 13:34:32.020,1,202511,1,118137,1,61,1,72402,115,EBA,BUC     ,43.15,47.9,1,2,Margherita Pizza Schnitzel,workday,lunch,schnitzel,1
1,2025-11-18 13:34:32.020,1,202511,1,118141,1,10109,1,72402,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-18 13:47:09.953,1,202511,1,118155,1,72,1,72404,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-11-18 13:47:09.953,1,202511,1,118153,1,54,1,72404,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 13:47:09.953,1,202511,1,118156,1,9,1,72404,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,0
1,2025-11-18 13:47:09.953,1,202511,1,118152,1,10102,1,72404,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-11-18 13:47:09.953,1,202511,1,118154,1,10109,1,72404,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-11-18 14:12:24.253,2,202511,1,118168,1,67,1,72407,123,EBA,BUC     ,46.76,51.9,1,2,Crazy Pepperoni Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 14:12:24.253,2,202511,1,118163,1,54,1,72407,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 14:12:24.253,2,202511,1,118167,1,72,1,72407,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-11-18 14:12:24.253,2,202511,1,118165,1,74,1,72407,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,lunch,sauce,0
1,2025-11-18 14:12:24.253,2,202511,1,118166,1,76,1,72407,136,EBA,BUC     ,7.12,7.9,1,2,Spicy Sauce,workday,lunch,sauce,0
1,2025-11-18 14:12:24.253,2,202511,1,118164,1,10116,1,72407,10189,EBA,BUC     ,23.33,25.9,1,1,Crazy Fries with Cheddar Sauce and bacon,workday,lunch,side_dish,0
1,2025-11-18 14:13:05.723,1,202511,1,118170,1,92,1,72408,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-11-18 14:13:05.723,1,202511,1,118171,1,54,1,72408,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-11-18 14:13:05.723,1,202511,1,118173,1,71,1,72408,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-11-18 14:13:05.723,1,202511,1,118172,1,10109,1,72408,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-11-18 14:58:55.693,1,202511,1,118186,1,54,1,72414,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 14:58:55.693,1,202511,1,118189,1,9,1,72414,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,0
1,2025-11-18 14:58:55.693,1,202511,1,118188,1,93,1,72414,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,0
1,2025-11-18 14:58:55.693,1,202511,1,118187,1,10116,1,72414,10189,EBA,BUC     ,23.33,25.9,1,1,Crazy Fries with Cheddar Sauce and bacon,workday,lunch,side_dish,0
1,2025-11-18 15:49:42.983,2,202511,1,118212,1,10102,1,72418,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-11-18 15:49:42.983,2,202511,1,118213,1,54,1,72418,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-11-18 15:49:42.983,2,202511,1,118210,1,74,1,72418,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,lunch,sauce,0
1,2025-11-18 15:49:42.983,2,202511,1,118215,1,72,1,72418,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-11-18 15:49:42.983,2,202511,1,118209,1,10108,1,72418,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,0
1,2025-11-18 15:49:42.983,2,202511,1,118214,1,10109,1,72418,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-11-18 17:08:02.723,1,202511,1,118224,1,9,1,72422,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,evening,packaging,0
1,2025-11-18 17:08:02.723,1,202511,1,118222,1,54,1,72422,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-11-18 17:08:02.723,1,202511,1,118223,1,10109,1,72422,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-11-18 17:46:34.113,1,202511,1,118251,1,54,1,72430,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-11-18 17:46:34.113,1,202511,1,118253,1,89,1,72430,139,GAA,BUC     ,7.85,9.5,1,1,Pepsi Cola Can 0.33L,workday,evening,drink,0
1,2025-11-18 17:46:34.113,1,202511,1,118250,1,80,1,72430,128,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Jalapeno and Tomato Sauce,workday,evening,main_dish,0
1,2025-11-18 17:46:34.113,1,202511,1,118252,1,79,1,72430,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,workday,evening,main_dish,0
1,2025-11-18 18:49:37.330,2,202511,1,118283,1,93,1,72438,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,evening,drink,1
1,2025-11-18 18:49:37.330,2,202511,1,118284,1,54,1,72438,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
